@relation 'Acoustic Analysis (Time Domain)-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute 'dB ' numeric
@attribute 'Zero Crossing Number' numeric
@attribute 'Standard Deviation' numeric
@attribute block numeric
@attribute 'vertical line' numeric
@attribute 'horizontal line' numeric
@attribute 'line with angles' numeric
@attribute curve numeric
@attribute oscillation numeric
@attribute 'High Freq' numeric
@attribute 'Middle Freq' numeric
@attribute 'Low Freq' {0,1}

@data
-52.241,25,11.098,0,0,0,0,0,0,0,0,0
-54.932,41,9.4503,0,0,0,0,0,0,0,0,0
-54.475,40,9.9748,0,0,0,0,0,0,0,0,0
-54.922,45,10.169,0,0,0,0,0,0,0,0,0
-56.271,36,9.2369,0,0,0,0,0,0,0,0,0
-55.607,47,9.7187,0,0,0,0,0,0,0,0,0
-53.503,32,11.439,0,0,0,0,0,0,0,0,0
-55.087,38,11.746,0,0,0,0,0,0,0,0,0
-53.271,29,11.37,0,0,0,0,0,0,0,0,0
-54.751,44,11.161,0,1,0,0,0,0,1,0,0
-51.362,28,12.659,0,1,0,0,0,0,1,0,0
-53.079,25,11.45,0,1,0,0,0,0,1,0,0
-57.067,50,9.0717,0,0,0,0,0,0,0,0,0
-53.335,35,11.498,0,0,0,0,0,0,0,0,0
-54.338,44,10.764,0,0,0,0,0,0,0,0,0
-56.503,48,8.8944,0,0,0,0,0,0,0,0,0
-52.455,25,10.6,0,0,0,0,0,0,0,0,0
-54.411,45,10.382,0,0,0,0,0,0,0,0,0
-50.943,23,11.956,0,0,0,0,0,0,0,0,0
-51.367,32,12.092,0,0,0,0,0,0,0,0,0
-55.588,50,9.333,0,0,0,0,0,0,0,0,0
-53.79,28,11.522,0,0,0,0,0,0,0,0,0
-56.742,43,9.502,0,0,0,0,0,0,0,0,0
-54.106,30,10.838,0,0,0,0,0,0,0,0,0
-55.631,46,8.8539,0,0,0,0,0,0,0,0,0
-55.238,49,8.7581,0,0,0,0,0,0,0,0,0
-51.551,29,12.659,0,0,0,0,0,0,0,0,0
-54.183,32,10.69,0,0,0,0,0,0,0,0,0
-54.887,43,9.5467,0,0,0,0,0,0,0,0,0
-55.491,35,12.243,0,0,0,0,0,0,0,0,0
-50.37,22,10.678,0,0,0,0,0,0,0,0,0
-55.413,38,10.969,0,0,0,0,0,0,0,0,0
-52.57,45,9.691,0,0,0,0,0,0,0,0,0
-51.169,29,12.702,0,0,0,0,0,0,0,0,0
-53.588,35,11.858,0,0,0,0,0,0,0,0,0
-57.613,56,7.2105,0,0,0,0,0,0,0,0,0
-56.608,59,7.016,0,0,0,0,0,0,0,0,0
-54.907,42,10.413,0,0,0,0,0,0,0,0,0
-56.653,49,8.3909,0,0,0,0,0,0,0,0,0
-52.928,30,12.563,0,0,0,0,0,0,0,0,0
-57.29,48,10.436,0,0,0,0,0,0,0,0,0
-56.848,43,9.4741,0,0,0,0,0,0,0,0,0
-53.715,40,11.037,0,0,0,0,0,1,0,0,1
-52.297,59,9.1296,0,0,0,0,0,1,0,0,1
-54.284,58,8.7218,0,0,0,0,0,1,0,0,1
-56.769,56,7.7735,0,0,0,0,0,1,0,0,1
-51.475,32,12.525,0,0,0,0,0,1,0,0,1
-53.304,27,14.212,0,0,0,0,0,1,0,0,1
-54.28,82,5.624,0,0,0,0,0,1,0,0,1
-54.586,44,9.243,0,0,0,0,0,1,0,0,1
-52.495,35,10.382,0,0,0,0,0,1,0,0,1
-57.37,69,6.1419,0,0,0,0,0,1,0,0,1
-53.973,70,6.9619,0,0,0,0,0,1,0,0,1
-56.379,81,5.0723,0,0,0,0,0,1,0,0,1
-55.699,45,9.7865,0,0,0,0,0,1,0,0,1
-54.039,50,10.305,0,0,0,0,0,1,0,0,1
-52.772,38,10.991,0,0,0,0,0,1,0,0,1
-50.942,63,8.0212,0,0,0,0,0,1,0,0,1
-53.748,47,10.213,0,0,0,0,0,1,0,0,1
-55.565,39,10.467,0,0,0,0,0,1,0,0,1
-56.785,55,6.9449,0,0,0,0,0,1,0,0,1
-54.575,56,8.3604,0,0,1,0,0,1,0,0,1
-52.193,47,9.8261,0,0,1,0,0,1,0,0,1
-53.784,44,8.3495,0,1,1,0,0,1,1,0,1
-51.56,61,5.8388,0,1,1,0,0,1,1,0,1
-50.567,49,6.8172,0,1,1,0,0,1,1,0,1
-53.962,79,5.1001,0,1,1,0,0,1,1,0,1
-53.679,38,10.208,0,0,1,0,0,1,0,0,1
-55.649,42,10.051,0,0,1,0,0,1,0,0,1
-52.773,41,11.084,0,0,1,0,0,1,0,0,1
-56.705,81,5.3551,0,0,1,0,0,1,0,0,1
-55.257,61,7.1931,0,0,0,0,0,1,0,0,1
-58.284,57,7.1937,0,0,0,0,0,1,0,0,1
-55.122,43,8.5397,0,0,0,0,0,1,0,0,1
-55.786,46,8.6878,0,0,0,0,0,1,0,0,1
-57.523,55,8.3747,0,0,0,0,0,1,0,0,1
-55.265,47,9.1725,0,0,0,0,0,1,0,0,1
-55.624,38,10.928,0,0,0,0,0,1,0,0,1
-55.128,44,10.914,0,0,0,0,0,1,0,0,1
-56.246,48,8.4159,0,0,0,0,0,1,0,0,1
-53.491,33,13.673,0,0,0,0,0,1,0,0,1
-55.836,35,10.68,0,0,0,0,0,0,0,0,0
-57.874,60,9.7165,0,0,0,0,0,0,0,0,0
-52.841,36,10.179,0,0,0,0,0,0,0,0,0
-52.77,31,12.514,0,0,0,0,0,0,0,0,0
-53.667,35,10.98,0,0,1,0,0,0,0,0,1
-51.227,41,8.4478,0,0,1,0,0,0,0,0,1
-49.334,54,2.7645,0,0,1,0,0,0,0,0,1
-47.367,52,3.2075,0,0,1,0,0,0,0,0,1
-45.493,54,1.1477,0,0,1,0,0,0,0,0,1
-44.101,53,1.6425,0,0,1,0,0,0,0,0,1
-41.237,53,0.76479,0,0,1,0,0,0,0,0,1
-42.291,53,1.3301,0,0,1,0,0,0,0,0,1
-50.794,44,7.7072,0,0,1,0,0,0,0,0,1
-51.001,52,3.5465,0,0,1,0,0,0,0,0,1
-53.931,49,7.6198,0,0,1,0,0,0,0,0,1
-53.6,37,10.436,0,0,1,0,0,0,0,0,1
-57.144,54,5.7376,0,0,1,0,0,0,0,0,1
-54.209,30,10.775,0,0,0,0,0,0,0,0,0
-50.197,25,13.56,0,0,1,0,0,0,0,0,1
-53.569,29,10.978,0,0,1,0,0,0,0,0,1
-50.566,28,10.423,0,0,1,0,0,0,0,0,1
-54.434,55,6.2515,0,0,1,0,0,0,0,0,1
-50.947,34,9.0422,0,0,1,0,0,0,0,0,1
-53.23,33,11.129,0,0,1,0,0,0,0,0,1
-56.923,58,8.5429,0,0,1,0,0,0,0,0,1
-56.639,45,9.3917,0,0,0,0,0,0,0,0,0
-51.003,34,10.819,0,0,1,0,0,0,0,0,1
-50.692,42,7.7793,0,0,1,0,0,0,0,0,1
-50.564,32,10.732,0,0,1,0,0,0,0,0,1
-54.592,43,9.786,0,0,1,0,0,0,0,0,1
-53.726,38,11.168,0,0,1,0,0,0,0,0,1
-53.83,37,8.9527,0,0,0,0,0,0,0,0,0
-52.921,31,12.159,0,0,1,0,0,0,0,0,1
-45.892,66,1.3652,0,0,1,0,1,0,1,0,1
-39.696,66,0.83541,0,0,1,0,1,0,1,0,1
-40.96,66,0.79977,0,0,1,0,1,0,1,0,1
-44.872,67,1.0187,0,0,1,0,1,0,1,0,1
-41.815,64,0.89254,0,0,1,0,1,0,1,0,1
-44.41,57,2.8098,0,0,1,0,1,0,1,0,1
-49.152,52,6.4086,0,0,1,0,1,0,1,0,1
-50.363,52,5.5375,0,0,1,0,1,0,1,0,1
-52.945,47,7.7284,0,0,1,0,1,0,1,0,1
-52.699,48,7.05,0,0,1,0,0,0,0,0,1
-51.579,34,12.894,0,0,1,0,0,0,0,0,1
-53.217,38,9.0628,0,0,0,0,1,0,0,0,1
-52.219,36,10.637,0,0,0,0,1,0,0,0,1
-55.94,52,9.326,0,0,0,0,1,0,0,0,1
-54.71,50,8.3604,0,0,0,0,1,0,0,0,1
-43.723,67,1.5852,0,0,0,0,1,0,0,0,1
-45.517,70,2.1842,0,1,0,0,1,0,1,0,1
-43.508,70,1.3449,0,1,0,0,1,0,1,0,1
-48.409,78,2.7532,0,1,0,0,1,0,1,0,1
-48.946,82,2.6723,0,1,0,0,1,0,1,0,1
-50.899,97,3.5975,0,1,0,0,1,0,1,0,1
-51.719,83,4.5702,0,1,0,0,1,0,1,0,1
-51.401,65,7.9127,0,1,0,0,1,0,1,0,1
-52.576,107,2.7995,0,0,0,0,1,0,1,0,1
-51.44,71,6.3265,0,0,0,0,1,0,1,0,1
-53.254,60,6.8211,0,0,0,0,1,0,1,0,1
-51.914,77,6.7425,0,0,0,0,1,0,1,0,1
-53.28,101,4.0863,0,0,0,0,1,0,1,0,1
-52.407,83,6.599,0,0,0,0,1,0,1,0,1
-53.346,60,7.6491,0,0,0,0,1,0,1,0,1
-54.909,52,8.5689,0,0,0,0,1,0,1,0,1
-52.399,53,9.9844,0,0,0,0,1,0,1,0,1
-46.862,30,12.524,0,0,0,0,1,0,1,0,1
-49.979,58,8.6194,0,0,0,0,1,0,1,0,1
-52.728,48,10.364,0,0,0,0,1,0,1,0,1
-53.728,46,10.281,0,0,0,0,1,0,1,0,1
-51.719,36,11.906,0,0,0,0,1,0,0,0,1
-52.928,38,8.6244,0,0,0,0,1,0,0,0,1
-49.675,37,11.948,0,0,0,0,1,0,0,0,1
-53.222,36,10.32,0,0,0,0,1,0,0,0,1
-51.005,36,11.778,0,0,0,0,1,0,0,0,1
-52.541,34,11.7,0,0,0,0,1,0,0,0,1
-49.691,22,11.623,0,0,0,0,1,0,0,0,1
-53.434,40,9.6377,0,0,0,0,1,0,0,0,1
-51.589,67,6.8416,0,0,0,0,0,1,0,0,1
-51.933,67,6.2832,0,0,0,0,0,1,0,0,1
-53.307,65,7.6208,0,0,0,0,0,1,0,0,1
-52.714,56,8.1229,0,0,0,0,0,1,0,0,1
-51.965,73,6.7184,0,0,0,0,0,1,0,0,1
-52.042,58,8.313,0,0,0,0,0,1,0,0,1
-52.266,47,9.7862,0,0,0,0,0,1,0,0,1
-49.062,32,12.807,0,0,0,0,0,1,0,0,1
-50.455,33,12.099,0,0,0,0,0,1,0,0,1
-50.725,38,11.247,0,0,0,0,0,1,0,0,1
-54.192,89,3.9393,0,0,0,0,0,1,0,0,1
-54.164,39,9.9168,0,0,0,0,0,1,0,0,1
-53.705,59,8.6379,0,0,0,0,0,1,0,0,1
-52.524,67,7.2609,0,0,0,0,0,1,0,0,1
-49.987,28,12.178,0,0,0,0,0,1,0,0,1
-51.087,61,8.4475,0,1,0,0,0,1,1,0,1
-51.945,50,9.5995,0,1,0,0,0,1,1,0,1
-51.506,46,10.209,0,1,0,0,0,1,1,0,1
-50.819,81,5.8107,0,1,0,0,0,1,1,0,1
-53.352,51,8.592,0,0,0,0,0,1,0,0,1
-54.603,62,6.8638,0,0,0,0,0,1,0,0,1
-50.53,53,8.7327,0,0,0,0,0,1,0,0,1
-54.136,45,8.603,0,0,0,0,0,1,0,0,1
-52.895,47,10.249,0,0,0,0,0,1,0,0,1
-51.971,53,9.8301,0,0,0,0,0,1,0,0,1
-53.316,49,9.5703,0,0,0,0,0,1,0,0,1
-53.495,48,10.565,0,0,0,0,0,1,0,0,1
-52.448,78,6.0199,0,0,0,0,0,1,0,0,1
-51.098,40,11.003,0,0,0,0,0,1,0,0,1
-49.011,30,13.037,0,0,0,0,0,1,0,0,1
-50.727,51,10.123,0,0,0,0,0,1,0,0,1
-54.894,54,9.0275,0,0,0,0,0,1,0,0,1
-51.052,32,12.183,0,0,0,0,0,1,0,0,1
-51.084,60,8.2064,0,0,0,0,0,1,0,0,1
-53.363,61,7.8249,0,0,0,0,0,1,0,0,1
-51.945,32,12.439,0,0,0,0,0,1,0,0,1
-53.476,68,6.5775,0,0,0,0,0,1,0,0,1
-48.439,32,12.121,0,0,0,0,0,1,0,0,1
-52.141,46,10.716,0,0,0,0,0,1,0,0,1
-53.149,57,9.2086,0,0,0,0,0,1,0,0,1
-49.093,61,8.6779,0,0,0,0,0,1,0,0,1
-50.123,37,10.709,0,0,0,0,0,1,0,0,1
-50.679,48,9.691,0,0,0,0,0,1,0,0,1
-50.638,45,10.768,0,0,0,0,0,1,0,0,1
-53.113,57,7.7106,0,0,0,0,0,1,0,0,1
-54.854,52,9.4282,0,0,0,0,0,1,0,0,1
-50.427,60,8.8719,0,0,0,0,0,1,0,0,1
-51.552,41,11.278,0,0,0,0,0,1,0,0,1
-50.723,40,11.523,0,0,0,0,0,1,0,0,1
-51.751,35,12.306,0,0,0,0,0,1,0,0,1
-53.939,53,8.0048,0,0,0,0,0,1,0,0,1
-55.178,49,8.613,0,0,0,0,0,1,0,0,1
-53.433,58,8.4927,0,0,0,0,0,1,0,0,1
-53.966,42,11.482,0,0,0,0,0,1,0,0,1
-52.389,31,12.05,0,0,0,0,0,1,0,0,1
-55.507,65,6.1009,0,0,0,0,0,1,0,0,1
-55.186,63,8.0504,0,0,0,0,0,1,0,0,1
-54.644,39,10.592,0,0,0,0,0,1,0,0,1
-56.08,64,6.4431,0,0,0,0,0,1,0,0,1
-51.642,44,11.015,0,0,0,0,0,1,0,0,1
-50.871,32,11.161,0,0,0,0,0,1,0,0,1
-53.398,51,9.8137,0,0,0,0,0,1,0,0,1
-49.372,30,12.633,0,0,0,0,0,1,0,0,1
-55.442,55,8.1723,0,0,0,0,0,1,0,0,1
-52.244,39,11.214,0,0,0,0,0,1,0,0,1
-53.419,34,12.392,0,0,0,0,0,1,0,0,1
-51.924,38,9.7942,0,0,0,0,0,1,0,0,1
-55.038,65,6.6505,0,0,0,0,0,1,0,0,1
-52.784,33,11.865,0,0,0,0,0,1,0,0,1
-54.849,46,9.6021,0,0,0,0,0,1,0,0,1
-52.661,33,11.991,0,1,0,0,0,1,1,0,1
-56.49,52,7.0336,0,1,0,0,0,1,1,0,1
-51.757,47,9.4966,0,1,0,0,0,1,1,0,1
-58.274,69,6.2982,0,1,0,0,0,1,1,0,1
-57.938,62,7.5374,0,1,0,0,0,1,1,0,1
-55.182,57,8.0316,0,0,0,0,0,1,0,0,1
-56.068,44,10.913,0,0,0,0,0,1,0,0,1
-51.154,24,11.944,0,0,0,0,0,1,0,0,1
-55.935,66,6.6426,0,0,0,0,0,1,0,0,1
-54.716,57,6.6701,0,0,0,0,0,1,0,0,1
-53.556,44,10.678,0,0,0,0,0,1,0,0,1
-53.569,39,11.422,0,0,0,0,0,1,0,0,1
-54.845,40,9.4238,0,0,0,0,0,1,0,0,1
-55.905,50,8.5814,0,0,0,0,0,1,0,0,1
-55.259,43,9.8425,0,0,0,0,0,1,0,0,1
-55.01,39,9.8102,0,0,0,0,0,1,0,0,1
-54.94,51,9.0462,0,0,0,0,0,1,0,0,1
-54.82,37,9.6517,0,0,0,0,0,0,0,0,0
-52.877,31,12.623,0,0,0,0,0,0,0,0,0
-54.478,38,11.044,0,0,0,0,0,0,0,0,0
-51.902,29,12.981,0,0,0,0,0,0,0,0,0
-50.128,25,11.696,0,0,0,0,0,0,0,0,0
-50.442,27,11.982,0,0,0,0,0,0,0,0,0
-52.313,30,12.379,0,0,0,0,0,0,0,0,0
-51.505,29,11.11,0,0,0,0,0,0,0,0,0
-55.461,43,10.773,0,0,0,0,0,0,0,0,0
-49.836,23,11.844,0,0,0,0,0,0,0,0,0
-55.903,42,9.2762,0,0,0,0,0,0,0,0,0
-54.139,45,10.534,0,0,0,0,0,0,0,0,0
-52.558,27,11.47,0,0,0,0,0,0,0,0,0
-52.942,31,12.383,0,0,0,0,0,0,0,0,0
-54.586,38,10.648,0,0,0,0,0,0,0,0,0
-52.258,31,12.432,0,0,0,0,0,0,0,0,0
-52.377,29,12.823,0,0,0,0,0,0,0,0,0
-54.098,38,10.467,0,0,0,0,0,0,0,0,0
-56.702,53,7.6415,0,0,0,0,0,0,0,0,0
-55.703,48,8.4622,0,0,0,0,0,0,0,0,0
-53.941,42,11.124,0,0,0,0,0,0,0,0,0
-52.718,28,12.149,0,0,0,0,0,0,0,0,0
-57.278,44,8.833,1,0,0,0,0,0,0,0,1
-54.674,47,10.001,1,0,0,0,0,0,0,0,1
-56.042,95,4.375,1,0,0,0,0,0,0,0,1
-56.163,52,7.7971,1,0,0,0,0,0,0,0,1
-54.317,39,11.236,1,0,0,0,0,0,0,0,1
-56.15,47,8.9576,1,0,0,0,0,0,0,0,1
-53.788,35,10.923,0,0,0,0,0,0,0,0,0
-56.485,54,9.5742,0,0,0,0,0,0,0,0,0
-54.564,45,10.742,0,0,0,0,0,0,0,0,0
-53.549,46,9.8823,0,1,0,0,0,0,0,0,1
-50.727,28,13.387,0,1,0,0,0,0,0,0,1
-52.183,32,12.159,0,1,0,0,0,0,0,0,1
-53.795,47,10.64,0,1,0,0,0,0,0,0,1
-53.511,36,11.76,0,1,0,0,0,0,0,0,1
-51.768,34,11.76,0,1,0,0,0,0,0,0,1
-50.676,25,12.943,0,0,0,0,0,0,0,0,0
-54.511,33,11.048,0,1,0,0,0,0,1,0,0
-52.046,27,12.12,0,1,0,0,0,0,1,0,0
-52.875,46,11.874,0,1,0,0,0,0,1,0,0
-52.524,29,12.309,0,1,0,0,1,0,1,0,1
-50.991,40,10.877,0,0,0,0,1,0,0,0,1
-51.521,50,9.9729,0,0,0,0,1,0,0,0,1
-51.02,25,12.818,0,0,0,0,1,0,0,0,1
-55.878,53,9.798,0,0,0,0,1,0,0,0,1
-56.863,67,6.6212,0,0,0,0,1,0,0,0,1
-51.85,60,7.6807,0,0,0,0,1,0,0,0,1
-50.196,25,13.993,0,0,0,0,1,0,0,0,1
-54.315,32,11.882,0,0,0,0,1,0,0,0,1
-52.012,27,13.655,0,0,0,0,0,0,0,0,0
-53.413,36,12.196,0,0,0,0,0,0,0,0,0
-54.468,35,10.598,0,0,0,0,0,0,0,0,0
-54.088,40,12.284,0,0,0,0,0,0,0,0,0
-55.205,49,8.996,0,0,0,0,0,0,0,0,0
-53.368,45,10.382,0,0,0,0,0,0,0,0,0
