Frame Number,Start Sample No.,End Sample No.,dB ,Zero Crossing Number,Standard Deviation,block,vertical line,horizontal line,line with angles,curve,oscillation,High Freq,Middle Freq,Low Freq
1814,928257,928768,-56.177,43,10.036,0,0,0,0,0,0,0,0,0
1815,928769,929280,-56.146,37,9.7088,0,0,0,0,0,0,0,0,0
1816,929281,929792,-57.461,54,8.3322,0,0,0,0,0,0,0,0,0
1817,929793,930304,-57.763,57,8.2558,0,0,0,0,0,0,0,0,0
1818,930305,930816,-57.686,51,7.7849,0,0,0,0,0,0,0,0,0
1819,930817,931328,-58.113,45,8.7173,0,0,0,0,0,0,0,0,0
1820,931329,931840,-57.46,46,7.665,0,0,0,0,0,0,0,0,0
1821,931841,932352,-57.595,50,7.0591,0,0,0,0,0,0,0,0,0
1822,932353,932864,-58.651,45,9.7109,0,0,0,0,0,0,0,0,0
1823,932865,933376,-56.649,55,8.1058,0,0,0,0,0,0,0,0,0
1824,933377,933888,-55.71,45,10.665,0,1,0,0,0,0,1,0,0
1825,933889,934400,-57.027,72,8.1171,0,1,0,0,0,0,1,0,0
1826,934401,934912,-57.592,58,9.2687,0,1,0,0,0,0,1,0,0
1827,934913,935424,-55.433,45,10.263,0,1,0,0,0,0,1,0,0
1828,935425,935936,-54.288,37,10.546,0,1,0,0,0,0,1,0,0
1829,935937,936448,-55.535,48,8.87,0,0,0,0,0,0,0,0,0
1830,936449,936960,-56.257,39,11.962,0,0,0,0,0,0,0,0,0
1831,936961,937472,-53.801,43,11.913,0,0,0,0,0,0,0,0,0
1832,937473,937984,-57.457,56,8.0254,0,0,0,0,0,0,0,0,0
1833,937985,938496,-56.696,46,8.0277,0,0,0,0,0,0,0,0,0
1834,938497,939008,-57.999,59,7.7315,0,0,0,0,0,0,0,0,0
1835,939009,939520,-53.622,41,11.593,0,0,0,0,0,0,0,0,0
1836,939521,940032,-54.186,34,12.142,0,0,0,0,0,0,0,0,0
1837,940033,940544,-54.465,32,11.954,0,0,0,0,0,0,0,0,0
1838,940545,941056,-53.929,30,11.206,0,0,0,0,0,0,0,0,0
1839,941057,941568,-55.938,41,9.3338,0,1,0,0,0,0,1,0,0
1840,941569,942080,-57.372,94,6.3815,0,1,0,0,0,0,1,0,0
1841,942081,942592,-54.835,67,9.21,0,1,0,0,0,0,1,0,0
1842,942593,943104,-56.974,82,7.4601,0,1,0,0,0,0,1,0,0
1843,943105,943616,-55.602,48,8.6896,0,1,0,0,0,0,1,0,0
1844,943617,944128,-55.815,46,9.1447,0,0,0,0,0,0,0,0,0
1845,944129,944640,-54.857,38,9.0531,0,0,0,0,0,0,0,0,0
1846,944641,945152,-56.278,46,8.8101,0,0,0,0,0,0,0,0,0
1847,945153,945664,-60.305,75,5.797,0,0,0,0,0,0,0,0,0
1848,945665,946176,-58.081,55,8.4368,0,0,0,0,0,0,0,0,0
1849,946177,946688,-54.868,31,11.711,0,0,0,0,0,0,0,0,0
1850,946689,947200,-52.879,32,12.664,0,0,0,0,0,0,0,0,0
1851,947201,947712,-53.416,30,12.013,0,0,0,0,0,0,0,0,0
1852,947713,948224,-55.959,43,11.6,1,0,0,0,0,0,0,0,1
1853,948225,948736,-58.055,67,7.0142,1,0,0,0,0,0,0,0,1
1854,948737,949248,-55.985,69,7.087,1,0,0,0,0,0,0,0,1
1855,949249,949760,-55.353,74,6.6655,1,0,0,0,0,0,0,0,1
1856,949761,950272,-57.522,61,7.7555,1,0,0,0,0,0,0,0,1
1857,950273,950784,-55.746,51,8.6623,1,0,0,0,0,0,0,0,1
1858,950785,951296,-55.431,44,9.7427,1,0,0,0,0,0,0,0,1
1859,951297,951808,-54.459,38,10.025,1,0,0,0,0,0,0,0,1
1860,951809,952320,-55.399,48,10.298,1,0,0,0,0,0,0,0,1
1861,952321,952832,-58.147,62,7.1344,1,0,0,0,0,0,0,0,1
1862,952833,953344,-55.872,62,9.5868,1,0,0,0,0,0,0,0,1
1863,953345,953856,-55.454,42,11.001,0,0,0,0,0,0,0,0,0
1864,953857,954368,-58.588,51,8.282,0,0,0,0,0,0,0,0,0
1865,954369,954880,-60.101,75,5.5216,0,0,0,0,0,0,0,0,0
1866,954881,955392,-56.015,40,9.9918,0,0,0,0,0,0,0,0,0
1867,955393,955904,-54.809,38,11.382,0,0,0,0,0,0,0,0,0
1868,955905,956416,-57.17,53,10.165,1,0,0,0,0,0,0,0,1
1869,956417,956928,-56.727,47,8.7047,1,0,0,0,0,0,0,0,1
1870,956929,957440,-55.302,47,9.4134,1,0,0,0,0,0,0,0,1
1871,957441,957952,-58.013,58,7.1145,1,0,0,0,0,0,0,0,1
1872,957953,958464,-55.535,56,8.9258,1,0,0,0,0,0,0,0,1
1873,958465,958976,-56.242,47,7.7387,1,0,0,0,0,0,0,0,1
1874,958977,959488,-57.994,60,7.0126,1,0,0,0,0,0,0,0,1
1875,959489,960000,-55.537,70,6.6141,1,0,0,0,0,0,0,0,1
1876,960001,960512,-53.209,30,12.793,1,0,0,0,0,0,0,0,1
1877,960513,961024,-52.451,27,12.513,1,0,0,0,0,0,0,0,1
1878,961025,961536,-52.127,24,12.616,1,0,0,0,0,0,0,0,1
1879,961537,962048,-57.507,46,9.7888,1,0,0,0,0,0,0,0,1
1880,962049,962560,-56.63,47,8.4273,1,0,0,0,0,0,0,0,1
1881,962561,963072,-57.551,53,10.281,1,0,0,0,0,0,0,0,1
1882,963073,963584,-57.412,47,9.2086,0,0,0,0,0,0,0,0,0
1883,963585,964096,-57.796,53,7.3689,0,0,0,0,0,0,0,0,0
1884,964097,964608,-56.137,52,8.6163,0,0,0,0,0,0,0,0,0
1885,964609,965120,-55.812,43,9.2188,0,0,0,0,0,0,0,0,0
1886,965121,965632,-56.357,55,9.28,0,0,0,0,0,0,0,0,0
1887,965633,966144,-56.04,46,10.142,0,0,0,0,0,0,0,0,0
1888,966145,966656,-58.345,53,7.6562,0,0,0,0,0,0,0,0,0
1889,966657,967168,-59.496,58,8.9043,1,0,0,0,0,0,0,0,1
1890,967169,967680,-52.955,37,11.96,1,0,0,0,0,0,0,0,1
1891,967681,968192,-52.645,46,10.086,1,0,0,0,0,0,0,0,1
1892,968193,968704,-56.912,63,6.4989,1,0,0,0,0,0,0,0,1
1893,968705,969216,-58.565,54,6.8097,1,0,0,0,0,0,0,0,1
1894,969217,969728,-54.059,39,11.007,1,0,0,0,0,0,0,0,1
1895,969729,970240,-55.33,66,6.1201,1,0,0,0,0,0,0,0,1
1896,970241,970752,-55.826,50,7.5825,1,0,0,0,0,0,0,0,1
1897,970753,971264,-56.886,48,8.8116,1,0,0,0,0,0,0,0,1
1898,971265,971776,-55.41,40,11.933,1,0,0,0,0,0,0,0,1
1899,971777,972288,-56.482,39,10.697,1,0,0,0,0,0,0,0,1
1900,972289,972800,-54.178,36,12.248,1,0,0,0,0,0,0,0,1
1901,972801,973312,-54.724,41,9.9887,1,0,0,0,0,0,0,0,1
1902,973313,973824,-57.047,71,5.5828,1,0,0,0,0,0,0,0,1
1903,973825,974336,-52.262,34,11.162,1,0,0,0,0,0,0,0,1
1904,974337,974848,-54.551,45,9.6151,1,0,0,0,0,0,0,0,1
1905,974849,975360,-56.331,54,8.2826,1,0,0,0,0,0,0,0,1
1906,975361,975872,-56.723,46,8.731,1,0,0,0,0,0,0,0,1
1907,975873,976384,-55.757,39,10.777,1,0,0,0,0,0,0,0,1
1908,976385,976896,-51.983,32,12.277,0,0,0,0,0,0,0,0,0
1909,976897,977408,-54.208,33,11.137,0,0,0,0,0,0,0,0,0
1910,977409,977920,-56.744,48,7.647,0,0,0,0,0,0,0,0,0
1911,977921,978432,-58.137,51,7.7197,0,0,0,0,0,0,0,0,0
1912,978433,978944,-57.14,69,6.5239,0,0,0,0,0,0,0,0,0
1913,978945,979456,-54.765,77,8.5119,0,0,0,0,0,0,0,0,0
1914,979457,979968,-56.186,56,8.8346,0,0,0,0,0,0,0,0,0
1915,979969,980480,-56.819,50,8.81,0,0,0,0,0,0,0,0,0
1916,980481,980992,-51.575,29,12.505,0,0,0,0,0,0,0,0,0
1917,980993,981504,-54.806,62,8.7722,0,0,0,0,0,0,0,0,0
1918,981505,982016,-57.06,38,9.5383,0,0,0,0,0,0,0,0,0
1919,982017,982528,-55.593,40,10.37,0,0,0,0,0,0,0,0,0
1920,982529,983040,-52.865,36,10.161,0,0,0,0,0,0,0,0,0
1921,983041,983552,-49.46,20,11.102,0,0,0,0,0,0,0,0,0
1922,983553,984064,-53.985,37,10.797,0,0,0,0,0,0,0,0,0
1923,984065,984576,-52.02,29,12.838,0,0,0,0,0,0,0,0,0
1924,984577,985088,-55.714,41,9.4917,0,0,0,0,0,0,0,0,0
1925,985089,985600,-55.175,49,10.785,0,0,0,0,0,0,0,0,0
1926,985601,986112,-58.228,52,7.721,0,0,0,0,0,0,0,0,0
1927,986113,986624,-57.39,61,6.6901,0,0,0,0,0,0,0,0,0
1928,986625,987136,-53.17,41,9.2749,0,0,0,0,0,0,0,0,0
1929,987137,987648,-53.494,42,10.135,0,0,0,0,0,1,0,0,1
1930,987649,988160,-55.769,60,7.788,0,0,0,0,0,1,0,0,1
1931,988161,988672,-55.555,57,7.9623,0,0,0,0,0,1,0,0,1
1932,988673,989184,-54.421,43,9.7198,0,0,0,0,0,1,0,0,1
1933,989185,989696,-53.414,82,6.9061,0,0,0,0,0,1,0,0,1
1934,989697,990208,-54.323,57,8.0138,0,0,0,0,0,1,0,0,1
1935,990209,990720,-53.796,44,10.32,0,0,0,0,0,1,0,0,1
1936,990721,991232,-56.35,49,9.2411,0,0,0,0,0,1,0,0,1
1937,991233,991744,-58.926,66,6.9923,0,0,0,0,0,1,0,0,1
1938,991745,992256,-55.977,40,8.6445,0,0,0,0,0,1,0,0,1
1939,992257,992768,-54.598,43,9.4695,0,0,0,0,0,1,0,0,1
1940,992769,993280,-55.074,40,10.64,0,0,0,0,0,1,0,0,1
1941,993281,993792,-55.047,36,9.9341,0,0,0,0,0,1,0,0,1
1942,993793,994304,-51.363,47,10.739,0,0,0,0,0,1,0,0,1
1943,994305,994816,-53.51,66,7.4736,0,0,0,0,0,1,0,0,1
1944,994817,995328,-50.898,32,12.927,0,0,0,0,0,1,0,0,1
1945,995329,995840,-56.98,69,6.2393,0,0,0,0,0,1,0,0,1
1946,995841,996352,-55.042,64,7.5472,0,0,0,0,0,1,0,0,1
1947,996353,996864,-53.087,56,8.8164,0,0,0,0,0,1,0,0,1
1948,996865,997376,-56.4,63,7.0172,0,0,0,0,0,1,0,0,1
1949,997377,997888,-55.692,55,8.0776,0,0,0,0,0,1,0,0,1
1950,997889,998400,-54.368,58,8.6145,0,0,0,0,0,1,0,0,1
1951,998401,998912,-54.083,67,6.7755,0,0,0,0,0,1,0,0,1
1952,998913,999424,-56.781,86,5.1507,0,0,0,0,0,1,0,0,1
1953,999425,999936,-57.284,68,6.3158,0,0,0,0,0,1,0,0,1
1954,999937,1000448,-55.542,62,8.3088,0,0,0,0,0,1,0,0,1
1955,1000449,1000960,-55.683,66,7.2112,0,0,0,0,0,1,0,0,1
1956,1000961,1001472,-54.514,75,6.0289,0,0,0,0,0,1,0,0,1
1957,1001473,1001984,-54.474,64,7.8376,0,0,0,0,0,1,0,0,1
1958,1001985,1002496,-56.185,77,6.7025,0,1,0,0,0,1,1,0,1
1959,1002497,1003008,-55.884,88,6.9148,0,1,0,0,0,1,1,0,1
1960,1003009,1003520,-55.134,76,6.8508,0,1,0,0,0,1,1,0,1
1961,1003521,1004032,-57.792,91,4.4704,0,1,0,0,0,1,1,0,1
1962,1004033,1004544,-58.403,76,5.6005,0,1,0,0,0,1,1,0,1
1963,1004545,1005056,-55.859,53,8.4483,0,1,0,0,0,1,1,0,1
1964,1005057,1005568,-55.297,66,6.5229,0,0,0,0,0,1,0,0,1
1965,1005569,1006080,-52.562,59,7.9324,0,0,0,0,0,1,0,0,1
1966,1006081,1006592,-54.131,47,9.3754,0,0,0,0,0,1,0,0,1
1967,1006593,1007104,-52.886,40,11.513,0,0,0,0,0,1,0,0,1
1968,1007105,1007616,-54.141,64,8.5984,0,0,0,1,0,1,1,0,1
1969,1007617,1008128,-55.865,105,4.0607,0,0,0,1,0,1,1,0,1
1970,1008129,1008640,-54.835,92,5.8884,0,0,0,1,0,1,1,0,1
1971,1008641,1009152,-56.672,77,7.0804,0,0,0,1,0,1,1,0,1
1972,1009153,1009664,-53.906,51,9.0389,0,0,0,1,0,1,1,0,1
1973,1009665,1010176,-55.899,63,7.3943,0,0,0,1,0,1,1,0,1
1974,1010177,1010688,-56.211,97,3.9851,0,0,0,1,0,1,1,0,1
1975,1010689,1011200,-55.361,64,8.2934,0,0,0,0,0,1,0,0,1
1976,1011201,1011712,-56.37,55,8.9993,0,0,0,0,0,1,0,0,1
1977,1011713,1012224,-59.351,73,6.625,0,0,0,0,0,1,0,0,1
1978,1012225,1012736,-55.775,62,6.5449,0,0,0,0,0,1,0,0,1
1979,1012737,1013248,-56.114,87,4.9142,0,0,0,0,0,1,0,0,1
1980,1013249,1013760,-53.823,38,11.21,0,0,0,0,0,1,0,0,1
1981,1013761,1014272,-54.339,37,12.273,0,0,0,0,0,1,0,0,1
1982,1014273,1014784,-55.129,44,8.9824,0,0,0,0,0,1,0,0,1
1983,1014785,1015296,-51.785,34,11.335,0,0,0,0,0,1,0,0,1
1984,1015297,1015808,-52.051,48,10.088,0,0,0,0,0,1,0,0,1
1985,1015809,1016320,-55.131,55,8.097,0,0,0,0,0,1,0,0,1
1986,1016321,1016832,-53.549,49,10.469,0,0,0,0,0,1,0,0,1
1987,1016833,1017344,-54.069,48,9.517,0,0,0,0,0,1,0,0,1
1988,1017345,1017856,-53.014,31,13.425,0,0,0,0,0,1,0,0,1
1989,1017857,1018368,-55.356,46,10.148,0,0,0,0,0,1,0,0,1
1990,1018369,1018880,-57.138,58,8.621,0,0,0,0,0,1,0,0,1
1991,1018881,1019392,-54.976,39,10.852,0,0,0,0,0,1,0,0,1
1992,1019393,1019904,-50.901,21,10.61,0,0,0,0,0,0,0,0,0
1993,1019905,1020416,-53.764,29,12.783,0,0,0,0,0,0,0,0,0
1994,1020417,1020928,-51.402,30,13.769,0,0,0,0,0,0,0,0,0
1995,1020929,1021440,-53.938,38,11.057,0,0,0,0,0,0,0,0,0
1996,1021441,1021952,-52.549,27,12.424,0,0,0,0,0,0,0,0,0
1997,1021953,1022464,-53.57,32,11.419,0,0,0,0,0,0,0,0,0
1998,1022465,1022976,-54.933,42,10.304,0,0,0,0,0,0,0,0,0
1999,1022977,1023488,-55.652,52,9.1358,0,0,0,0,0,0,0,0,0
2000,1023489,1024000,-52.132,36,11.966,0,0,0,0,0,0,0,0,0
2001,1024001,1024512,-55.527,47,9.5128,0,0,0,0,0,0,0,0,0
2002,1024513,1025024,-53.009,34,12.669,0,0,0,0,0,0,0,0,0
2003,1025025,1025536,-57.245,46,10.743,0,0,0,0,0,0,0,0,0
2004,1025537,1026048,-53.952,33,11.581,0,0,0,0,0,0,0,0,0
2005,1026049,1026560,-56.404,44,8.214,0,0,0,0,0,0,0,0,0
2006,1026561,1027072,-57.487,57,8.585,0,0,0,0,0,0,0,0,0
2007,1027073,1027584,-49.852,20,11.001,0,0,0,0,0,0,0,0,0
2008,1027585,1028096,-54.092,37,11.926,0,0,0,0,0,0,0,0,0
2009,1028097,1028608,-54.227,34,12.175,0,0,0,0,0,0,0,0,0
2010,1028609,1029120,-58.55,54,9.8143,0,0,0,0,0,0,0,0,0
2011,1029121,1029632,-51.072,31,12.793,0,0,0,0,0,0,0,0,0
2012,1029633,1030144,-55.302,41,9.4981,0,0,0,0,0,0,0,0,0
2013,1030145,1030656,-53.758,32,12.104,0,0,0,0,0,0,0,0,0
2014,1030657,1031168,-55.026,34,12.95,0,0,0,0,0,0,0,0,0
2015,1031169,1031680,-56.517,39,10.768,0,0,0,0,0,0,0,0,0
2016,1031681,1032192,-56.357,37,11.09,0,0,0,0,0,0,0,0,0
2017,1032193,1032704,-55.448,40,11.544,0,0,0,0,0,0,0,0,0
2018,1032705,1033216,-55.028,39,11.947,1,0,0,0,0,0,0,0,1
2019,1033217,1033728,-55.05,58,6.4834,1,0,0,0,0,0,0,0,1
2020,1033729,1034240,-55.687,53,8.1516,1,0,0,0,0,0,0,0,1
2021,1034241,1034752,-52.504,32,12.249,1,0,0,0,0,0,0,0,1
2022,1034753,1035264,-52.947,24,13.491,1,0,0,0,0,0,0,0,1
2023,1035265,1035776,-58.13,50,8.02,0,0,0,0,0,0,0,0,0
2024,1035777,1036288,-55.516,41,9.3071,0,0,0,0,0,0,0,0,0
2025,1036289,1036800,-53.503,31,12.721,0,0,0,0,0,0,0,0,0
2026,1036801,1037312,-57.314,45,8.7238,0,0,0,0,0,0,0,0,0
2027,1037313,1037824,-53.769,38,10.766,0,1,0,0,0,0,1,0,0
2028,1037825,1038336,-55.221,60,7.2303,1,1,0,0,0,0,1,0,1
2029,1038337,1038848,-54.988,55,8.259,1,1,0,0,0,0,1,0,1
2030,1038849,1039360,-55.98,40,11.021,1,0,0,0,0,0,0,0,1
2031,1039361,1039872,-56.083,41,8.4593,0,0,0,0,0,0,0,0,0
2032,1039873,1040384,-53.574,35,10.676,0,0,0,0,0,0,0,0,0
2033,1040385,1040896,-56.3,50,6.8701,0,0,0,0,0,0,0,0,0
2034,1040897,1041408,-52.255,26,11.759,0,0,0,0,0,0,0,0,0
2035,1041409,1041920,-55.642,50,8.4,1,0,0,0,0,0,0,0,1
2036,1041921,1042432,-53.107,35,10.781,1,0,0,0,0,0,0,0,1
2037,1042433,1042944,-55.067,61,7.0944,1,0,0,0,0,0,0,0,1
2038,1042945,1043456,-54.893,41,9.8674,1,0,0,0,0,0,0,0,1
2039,1043457,1043968,-51.256,26,12.231,1,0,0,0,0,0,0,0,1
2040,1043969,1044480,-55.227,47,9.9432,0,0,0,0,0,0,0,0,0
2041,1044481,1044992,-53.774,39,10.672,0,0,0,0,0,0,0,0,0
2042,1044993,1045504,-56.769,52,8.7987,0,0,0,0,0,0,0,0,0
2043,1045505,1046016,-54.642,37,11.941,0,0,0,0,0,0,0,0,0
2044,1046017,1046528,-55.181,36,11.293,0,0,0,0,0,0,0,0,0
2045,1046529,1047040,-55.84,45,9.8038,0,0,0,0,0,0,0,0,0
2046,1047041,1047552,-56.364,49,10.002,0,0,0,0,0,0,0,0,0
2047,1047553,1048064,-55.476,41,10.42,0,0,0,0,0,0,0,0,0
2048,1048065,1048576,-53.797,33,11.897,0,0,0,0,0,0,0,0,0
2049,1048577,1049088,-56.047,44,10.235,0,0,0,0,0,0,0,0,0
2050,1049089,1049600,-57.488,47,9.6383,0,0,0,0,0,0,0,0,0
2051,1049601,1050112,-55.361,30,11.245,0,0,0,0,0,0,0,0,0
2052,1050113,1050624,-56.057,40,11.505,1,0,0,0,0,0,0,0,1
2053,1050625,1051136,-55.466,46,9.534,1,0,0,0,0,0,0,0,1
2054,1051137,1051648,-56.832,55,8.0882,1,0,0,0,0,0,0,0,1
2055,1051649,1052160,-57.709,47,9.2384,1,0,0,0,0,0,0,0,1
2056,1052161,1052672,-58.622,64,8.5668,0,0,0,0,0,0,0,0,0
2057,1052673,1053184,-54.732,35,11.274,0,0,0,0,0,0,0,0,0
2058,1053185,1053696,-56.499,43,8.7685,0,0,0,0,0,0,0,0,0
2059,1053697,1054208,-57.416,52,7.9839,0,0,0,0,0,0,0,0,0
2060,1054209,1054720,-56.644,51,8.4607,0,0,0,0,0,0,0,0,0
2061,1054721,1055232,-54.377,39,11.3,0,0,0,0,0,0,0,0,0
2062,1055233,1055744,-56.619,46,10.611,0,0,0,0,0,0,0,0,0
2063,1055745,1056256,-53.685,33,11.773,0,0,0,0,0,0,0,0,1
2064,1056257,1056768,-54.19,34,12.266,0,0,1,0,0,0,0,0,1
2065,1056769,1057280,-56.897,53,7.6406,0,0,1,0,0,0,0,0,1
2066,1057281,1057792,-54.351,53,8.6494,0,0,1,0,0,0,0,0,1
2067,1057793,1058304,-54.87,84,5.765,0,0,1,0,0,0,0,0,1
2068,1058305,1058816,-55.741,70,6.1869,0,0,1,0,0,0,0,0,1
2069,1058817,1059328,-54.795,37,11.216,0,0,1,0,0,0,0,0,1
2070,1059329,1059840,-55.711,45,10.023,0,0,1,0,0,0,0,0,1
2071,1059841,1060352,-52.765,32,12.423,0,0,1,0,0,0,0,0,1
2072,1060353,1060864,-54.073,42,10.636,0,0,1,0,0,0,0,0,0
2073,1060865,1061376,-55.345,40,10.942,0,0,0,0,0,0,0,0,0
2074,1061377,1061888,-56.581,41,8.953,0,0,0,0,0,0,0,0,0
2075,1061889,1062400,-50.097,24,11.878,0,0,0,0,0,0,0,0,0
2076,1062401,1062912,-55.7,36,11.321,0,0,0,0,0,0,0,0,0
2077,1062913,1063424,-56.748,47,10.976,0,0,0,0,0,0,0,0,0
2078,1063425,1063936,-53.835,35,10.662,0,0,0,0,0,0,0,0,0
2079,1063937,1064448,-53.381,36,11.703,0,0,0,0,0,0,0,0,0
2080,1064449,1064960,-55.478,42,11.889,0,0,0,0,0,0,0,0,0
2081,1064961,1065472,-56.857,49,7.9863,0,1,0,0,0,0,1,0,0
2082,1065473,1065984,-52.261,29,13.034,0,1,0,0,0,0,1,0,0
2083,1065985,1066496,-51.261,21,12.063,0,1,0,0,0,0,1,0,0
2084,1066497,1067008,-54.441,33,11.161,0,1,0,0,0,0,1,0,0
2085,1067009,1067520,-52.524,30,11.664,0,1,0,0,0,0,1,0,0
2086,1067521,1068032,-51.26,30,11.6,0,0,0,0,0,0,0,0,0
2087,1068033,1068544,-51.363,20,8.4607,0,0,0,0,0,0,0,0,0
2088,1068545,1069056,-54.281,38,12.056,0,0,0,0,0,0,0,0,0
2089,1069057,1069568,-57.067,56,7.292,0,0,0,0,0,0,0,0,0
2090,1069569,1070080,-54.216,35,12.062,0,0,0,0,0,0,0,0,0
2091,1070081,1070592,-56.846,50,10.049,0,0,0,0,0,0,0,0,0
2092,1070593,1071104,-56.896,46,8.3803,0,0,0,0,0,0,0,0,0
2093,1071105,1071616,-56.634,39,10.818,0,0,0,0,0,0,0,0,0
2094,1071617,1072128,-53.886,37,12.81,0,0,0,0,0,0,0,0,0
2095,1072129,1072640,-53.836,30,11.855,0,0,0,0,0,0,0,0,0
2096,1072641,1073152,-56.179,46,8.9309,0,0,0,0,0,0,0,0,0
2097,1073153,1073664,-55.82,53,10.051,0,0,0,0,0,0,0,0,0
2098,1073665,1074176,-56.254,47,8.5176,0,0,0,0,0,0,0,0,0
2099,1074177,1074688,-54.956,38,11.224,0,0,0,0,0,0,0,0,0
2100,1074689,1075200,-47.621,18,9.4149,0,0,0,0,0,0,0,0,0
2101,1075201,1075712,-55.622,45,9.4357,0,0,0,0,0,0,0,0,0
2102,1075713,1076224,-52.824,36,12.485,0,0,0,0,0,0,0,0,0
2103,1076225,1076736,-55.911,50,9.2052,0,0,0,0,0,0,0,0,0
2104,1076737,1077248,-53.264,35,11.729,0,0,0,0,0,0,0,0,0
2105,1077249,1077760,-50.503,22,11.748,0,0,0,0,0,0,0,0,0
2106,1077761,1078272,-53.489,30,10.912,0,0,0,0,0,0,0,0,0
2107,1078273,1078784,-54.713,42,10.331,0,0,0,0,0,0,0,0,0
2108,1078785,1079296,-53.311,36,12.076,0,0,0,0,0,0,0,0,0
2109,1079297,1079808,-55.951,51,10.181,0,0,0,0,0,0,0,0,0
2110,1079809,1080320,-56.213,42,11.465,0,0,0,0,0,0,0,0,0
2111,1080321,1080832,-50.296,20,9.8531,0,0,0,0,0,0,0,0,0
2112,1080833,1081344,-51.523,23,12.883,0,0,0,0,0,0,0,0,0
2113,1081345,1081856,-53.091,33,12.269,0,0,0,0,0,0,0,0,0
2114,1081857,1082368,-57.592,62,6.5739,0,1,0,0,0,0,1,0,0
2115,1082369,1082880,-51.911,35,12.059,0,1,0,0,0,0,1,0,0
2116,1082881,1083392,-53.913,74,8.841,0,1,0,0,0,1,1,0,1
2117,1083393,1083904,-52.368,56,9.5337,0,1,0,0,0,1,1,0,1
2118,1083905,1084416,-49.233,23,11.17,0,1,0,0,0,1,1,0,1
2119,1084417,1084928,-53.928,46,10.586,0,1,0,0,0,1,1,0,1
2120,1084929,1085440,-54.439,44,10.365,0,1,0,0,0,1,1,0,1
2121,1085441,1085952,-50.907,46,10.827,0,0,0,0,0,1,0,0,1
2122,1085953,1086464,-49.911,24,12.963,0,0,0,0,0,1,0,0,1
2123,1086465,1086976,-52.716,38,12.364,0,0,0,0,0,1,0,0,1
2124,1086977,1087488,-54.888,54,9.8195,0,0,0,0,0,1,0,0,1
2125,1087489,1088000,-50.761,65,6.6097,0,0,0,0,0,1,0,0,1
2126,1088001,1088512,-54.354,46,10.902,0,0,0,0,0,1,0,0,1
2127,1088513,1089024,-51.498,44,10.895,0,0,0,0,0,1,0,0,1
2128,1089025,1089536,-50.061,63,8.0776,0,0,0,0,0,1,0,0,1
2129,1089537,1090048,-51.687,62,7.657,0,0,0,0,0,1,0,0,1
2130,1090049,1090560,-54.059,57,8.7327,0,0,0,0,0,1,0,0,1
2131,1090561,1091072,-53.433,64,6.7715,0,0,0,0,0,1,0,0,1
2132,1091073,1091584,-52.336,60,8.69,0,0,0,0,0,1,0,0,1
2133,1091585,1092096,-53.705,48,9.3605,0,0,0,0,0,1,0,0,1
2134,1092097,1092608,-53.787,55,7.8785,0,1,0,0,0,1,1,0,1
2135,1092609,1093120,-52.963,110,3.802,0,1,0,0,0,1,1,0,1
2136,1093121,1093632,-51.461,71,5.3479,0,1,0,0,0,1,1,0,1
2137,1093633,1094144,-51.896,38,12.039,0,1,0,0,0,1,1,0,1
2138,1094145,1094656,-52.091,45,10.248,0,1,0,0,0,1,1,0,1
2139,1094657,1095168,-56.37,77,4.5884,0,0,0,0,0,1,0,0,1
2140,1095169,1095680,-55.458,74,6.0426,0,0,0,0,0,1,0,0,1
2141,1095681,1096192,-52.077,83,4.51,0,0,0,0,0,1,0,0,1
2142,1096193,1096704,-53.99,85,5.7278,0,1,0,0,0,1,1,0,1
2143,1096705,1097216,-52.861,121,3.717,0,1,0,0,0,1,1,0,1
2144,1097217,1097728,-54.156,99,4.3919,0,1,0,0,0,1,1,0,1
2145,1097729,1098240,-52.427,72,7.6182,0,1,0,0,0,1,1,0,1
2146,1098241,1098752,-54.562,115,3.3392,0,1,0,0,0,1,1,0,1
2147,1098753,1099264,-53.422,71,6.4574,0,1,0,0,0,1,1,0,1
2148,1099265,1099776,-51.755,57,9.2848,0,1,0,0,0,1,1,0,1
2149,1099777,1100288,-52.06,48,9.7763,0,1,0,0,0,1,1,0,1
2150,1100289,1100800,-51.545,40,11.909,0,1,0,0,0,1,1,0,1
2151,1100801,1101312,-50.925,27,11.495,0,1,0,0,0,1,1,0,1
2152,1101313,1101824,-49.584,51,8.4162,0,0,0,0,0,1,0,0,1
2153,1101825,1102336,-50.831,90,4.9995,0,0,0,0,0,1,0,0,1
2154,1102337,1102848,-54.541,61,8.5511,0,0,0,0,0,1,0,0,1
2155,1102849,1103360,-55.249,72,6.6432,0,0,0,0,0,1,0,0,1
2156,1103361,1103872,-53.74,65,7.1144,0,0,0,0,0,1,0,0,1
2157,1103873,1104384,-50.389,85,4.8856,0,0,0,0,0,1,0,0,1
2158,1104385,1104896,-53.925,86,4.7382,0,0,0,0,0,1,0,0,1
2159,1104897,1105408,-53.121,45,10.74,0,0,0,0,0,1,0,0,1
2160,1105409,1105920,-53.926,50,8.9498,0,0,0,0,0,1,0,0,1
2161,1105921,1106432,-52.335,88,3.6944,0,1,0,0,0,1,1,0,1
2162,1106433,1106944,-48.841,64,8.1499,0,1,0,0,0,1,1,0,1
2163,1106945,1107456,-54.579,99,4.4054,0,1,0,0,0,1,1,0,1
